line,sample,idx,wavelength,depth,width,area,stability,asymmetry,curvature,confidence
0,33,2,0.3750377358490566,0.23110944,0.019556603773584924,0.002259857876402029,1.0,0.8815911,0.0025766413046584744,1.0
0,33,11,0.4337075471698113,0.24073964,0.2151226415094339,0.025894274020813537,1.0,-0.99999624,0.0007405984881667043,1.0
0,33,51,0.6944622641509434,0.15294778,0.1760094339622642,0.013460126397182361,1.0,-0.9999944,0.0005057770333764965,1.0
0,34,2,0.3750377358490566,0.24088866,0.019556603773584924,0.0023554819915092237,1.0,0.8797688,0.002707709809367397,1.0
0,34,11,0.4337075471698113,0.23399687,0.22164150943396227,0.02593170952796936,1.0,-0.9999961,0.0007493512710056468,1.0
0,34,51,0.6944622641509434,0.14981568,0.18252830188679248,0.013672800705118001,1.0,-0.9999942,0.0004963750825910261,1.0
0,35,2,0.3750377358490566,0.24974346,0.019556603773584924,0.0024420669618642576,1.0,0.8841403,0.002786094502817798,1.0
0,35,11,0.4337075471698113,0.23657918,0.2151226415094339,0.02544676903846128,1.0,-0.9999962,0.0007149620267747595,1.0
0,35,51,0.6944622641509434,0.15211016,0.18252830188679248,0.0138822045472433,1.0,-0.99999434,0.0005235364062280115,1.0
0,36,2,0.3750377358490566,0.2518431,0.019556603773584924,0.0024625978093102316,1.0,0.88630414,0.002796122396316683,1.0
0,36,11,0.4337075471698113,0.23945767,0.2151226415094339,0.025756382913803146,1.0,-0.99999624,0.0007256482527152176,1.0
0,36,51,0.6944622641509434,0.15357113,0.1760094339622642,0.013514983730496104,1.0,-0.99999446,0.0005157560090118992,1.0
0,37,2,0.3750377358490566,0.2615832,0.019556603773584924,0.002557839586487359,1.0,0.8895745,0.002889822609044036,1.0
0,37,11,0.4337075471698113,0.23786622,0.22164150943396227,0.026360514338848725,1.0,-0.9999962,0.0007505398108596764,1.0
0,37,51,0.6944622641509434,0.15081596,0.18252830188679248,0.01376409087990815,1.0,-0.9999943,0.0005051627829415607,1.0
